index,Xwidth,Xcumsum,Yval,Xcumsumleft,Macro grouping,Stage subgrouped
2278,0,131955.7049,6.01347E-09,131955.7049,Early fibrotic stage (F0-3),F4
2279,0,131955.7049,6.30094E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2280,0,131955.7049,6.35392E-09,131955.7049,Early fibrotic stage (F0-3),Decomp
2281,0,131955.7049,6.54019E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2282,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2283,0,131955.7049,6.77117E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2284,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2285,0,131955.7049,7.03509E-09,131955.7049,Early fibrotic stage (F0-3),F4
2286,0,131955.7049,7.1304E-09,131955.7049,Early fibrotic stage (F0-3),F4
2287,0,131955.7049,7.13204E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2288,0,131955.7049,7.19694E-09,131955.7049,Early fibrotic stage (F0-3),Decomp
2289,0,131955.7049,7.43925E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2290,0,131955.7049,7.47589E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2291,0,131955.7049,7.50974E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2292,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2293,0,131955.7049,7.75183E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2294,0,131955.7049,7.82149E-09,131955.7049,Early fibrotic stage (F0-3),F4
2295,0,131955.7049,7.83114E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2296,0,131955.7049,7.83811E-09,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2297,0,131955.7049,8.30074E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2298,0,131955.7049,8.3377E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2299,0,131955.7049,8.35703E-09,131955.7049,Early fibrotic stage (F0-3),F4
2300,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2301,0,131955.7049,8.62574E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2302,0,131955.7049,8.70043E-09,131955.7049,Early fibrotic stage (F0-3),F4
2303,0,131955.7049,8.74323E-09,131955.7049,Early fibrotic stage (F0-3),F4
2304,0,131955.7049,8.99379E-09,131955.7049,Early fibrotic stage (F0-3),F4
2305,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
2306,0,131955.7049,9.00657E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2307,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2308,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2309,0,131955.7049,9.06159E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2310,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2311,0,131955.7049,9.15186E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2312,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2313,0,131955.7049,9.28621E-09,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2314,0,131955.7049,9.34028E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2315,0,131955.7049,9.40773E-09,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2316,0,131955.7049,9.68861E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2317,0,131955.7049,9.69231E-09,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2318,0,131955.7049,9.70356E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2319,0,131955.7049,9.7965E-09,131955.7049,Early fibrotic stage (F0-3),F0-3
2320,0,131955.7049,1.02586E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2321,0,131955.7049,1.03627E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2322,0,131955.7049,1.05065E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2323,0,131955.7049,1.05813E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2324,0,131955.7049,1.0641E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2325,0,131955.7049,1.0772E-08,131955.7049,Early fibrotic stage (F0-3),F4
2326,0,131955.7049,1.08388E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2327,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2328,0,131955.7049,1.09564E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2329,0,131955.7049,1.12447E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2330,0,131955.7049,1.14684E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2331,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2332,0,131955.7049,1.15433E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2333,0,131955.7049,1.16283E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2334,0,131955.7049,1.17372E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2335,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
2336,0,131955.7049,1.19903E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2337,0,131955.7049,1.20304E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2338,0,131955.7049,1.20702E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2339,0,131955.7049,1.20936E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2340,0,131955.7049,1.21527E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2341,0,131955.7049,1.22642E-08,131955.7049,Early fibrotic stage (F0-3),F4
2342,0,131955.7049,1.26669E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2343,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
2344,0,131955.7049,1.27627E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2345,0,131955.7049,1.28352E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2346,0,131955.7049,1.29017E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2347,0,131955.7049,1.29364E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2348,0,131955.7049,1.30235E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2349,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2350,0,131955.7049,1.31468E-08,131955.7049,Early fibrotic stage (F0-3),F4
2351,0,131955.7049,1.32291E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2352,0,131955.7049,1.35357E-08,131955.7049,Early fibrotic stage (F0-3),F4
2353,0,131955.7049,1.36026E-08,131955.7049,Early fibrotic stage (F0-3),F4
2354,0,131955.7049,1.36604E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2355,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2356,0,131955.7049,1.37056E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2357,0,131955.7049,1.37718E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2358,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2359,0,131955.7049,1.38354E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2360,0,131955.7049,1.40581E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2361,0,131955.7049,1.41574E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2362,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2363,0,131955.7049,1.42856E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2364,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2365,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2366,0,131955.7049,1.47614E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2367,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2368,0,131955.7049,1.48137E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2369,0,131955.7049,1.49908E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2370,0,131955.7049,1.51166E-08,131955.7049,Early fibrotic stage (F0-3),F4
2371,0,131955.7049,1.528E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
2372,0,131955.7049,1.53269E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2373,0,131955.7049,1.53305E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2374,0,131955.7049,1.53332E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2375,0,131955.7049,1.53669E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2376,0,131955.7049,1.5393E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2377,0,131955.7049,1.54584E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2378,0,131955.7049,1.57513E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2379,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2380,0,131955.7049,1.59329E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2381,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
2382,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
2383,0,131955.7049,1.60328E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2384,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
2385,0,131955.7049,1.62853E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2386,0,131955.7049,1.62983E-08,131955.7049,Early fibrotic stage (F0-3),F4
2387,0,131955.7049,1.63228E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2388,0,131955.7049,1.64427E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2389,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
2390,0,131955.7049,1.66279E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2391,0,131955.7049,1.67834E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2392,0,131955.7049,1.68259E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2393,0,131955.7049,1.68563E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2394,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2395,0,131955.7049,1.71573E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2396,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2397,0,131955.7049,1.73206E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2398,0,131955.7049,1.73513E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2399,0,131955.7049,1.73704E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2400,0,131955.7049,1.74586E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2401,0,131955.7049,1.74655E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
2402,0,131955.7049,1.74891E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2403,0,131955.7049,1.74908E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2404,0,131955.7049,1.75386E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2405,0,131955.7049,1.76485E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2406,0,131955.7049,1.77188E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2407,0,131955.7049,1.77494E-08,131955.7049,Early fibrotic stage (F0-3),HCC
2408,0,131955.7049,1.80418E-08,131955.7049,Early fibrotic stage (F0-3),F4
2409,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2410,0,131955.7049,1.81041E-08,131955.7049,Early fibrotic stage (F0-3),F4
2411,0,131955.7049,1.81351E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2412,0,131955.7049,1.82485E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
2413,0,131955.7049,1.83017E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2414,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2415,0,131955.7049,1.83975E-08,131955.7049,Early fibrotic stage (F0-3),F4
2416,0,131955.7049,1.84408E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2417,0,131955.7049,1.84695E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
2418,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
2419,0,131955.7049,1.88037E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2420,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2421,0,131955.7049,1.89332E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2422,0,131955.7049,1.92447E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2423,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2424,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
2425,0,131955.7049,1.96029E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2426,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2427,0,131955.7049,1.96369E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2428,0,131955.7049,1.96753E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2429,0,131955.7049,1.97046E-08,131955.7049,Early fibrotic stage (F0-3),F4
2430,0,131955.7049,1.98125E-08,131955.7049,Early fibrotic stage (F0-3),F4
2431,0,131955.7049,1.98865E-08,131955.7049,Early fibrotic stage (F0-3),F4
2432,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2433,0,131955.7049,2.04334E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2434,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2435,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2436,0,131955.7049,2.04792E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2437,0,131955.7049,2.05603E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2438,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2439,0,131955.7049,2.06515E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2440,0,131955.7049,2.08185E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2441,0,131955.7049,2.08677E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2442,0,131955.7049,2.08844E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2443,0,131955.7049,2.10426E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2444,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2445,0,131955.7049,2.12019E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2446,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
2447,0,131955.7049,2.12294E-08,131955.7049,Early fibrotic stage (F0-3),F4
2448,0,131955.7049,2.12805E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2449,0,131955.7049,2.13186E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2450,0,131955.7049,2.15666E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
2451,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2452,0,131955.7049,2.16916E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2453,0,131955.7049,2.19259E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2454,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2455,0,131955.7049,2.19852E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2456,0,131955.7049,2.20604E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2457,0,131955.7049,2.2286E-08,131955.7049,Early fibrotic stage (F0-3),F4
2458,0,131955.7049,2.24657E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2459,0,131955.7049,2.25003E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2460,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2461,0,131955.7049,2.27159E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2462,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2463,0,131955.7049,2.27185E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2464,0,131955.7049,2.28526E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2465,0,131955.7049,2.29568E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2466,0,131955.7049,2.30071E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2467,0,131955.7049,2.31091E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2468,0,131955.7049,2.31557E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2469,0,131955.7049,2.32063E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2470,0,131955.7049,2.32828E-08,131955.7049,Early fibrotic stage (F0-3),F4
2471,0,131955.7049,2.33137E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2472,0,131955.7049,2.34074E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2473,0,131955.7049,2.34543E-08,131955.7049,Early fibrotic stage (F0-3),F4
2474,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2475,0,131955.7049,2.38386E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2476,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2477,0,131955.7049,2.39769E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2478,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2479,0,131955.7049,2.40947E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2480,0,131955.7049,2.41016E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2481,0,131955.7049,2.43231E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2482,0,131955.7049,2.43838E-08,131955.7049,Early fibrotic stage (F0-3),F4
2483,0,131955.7049,2.44736E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2484,0,131955.7049,2.4628E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2485,0,131955.7049,2.46339E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2486,0,131955.7049,2.51929E-08,131955.7049,Early fibrotic stage (F0-3),HCC
2487,0,131955.7049,2.57735E-08,131955.7049,Early fibrotic stage (F0-3),F4
2488,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2489,0,131955.7049,2.58041E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2490,0,131955.7049,2.60227E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2491,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
2492,0,131955.7049,2.60532E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2493,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2494,0,131955.7049,2.64927E-08,131955.7049,Early fibrotic stage (F0-3),F4
2495,0,131955.7049,2.65455E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2496,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2497,0,131955.7049,2.66063E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2498,0,131955.7049,2.66173E-08,131955.7049,Early fibrotic stage (F0-3),F4
2499,0,131955.7049,2.6829E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2500,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2501,0,131955.7049,2.68455E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2502,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2503,0,131955.7049,2.72414E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2504,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2505,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2506,0,131955.7049,2.73373E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2507,0,131955.7049,2.75676E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2508,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
2509,0,131955.7049,2.75865E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2510,0,131955.7049,2.76564E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2511,0,131955.7049,2.77414E-08,131955.7049,Early fibrotic stage (F0-3),F4
2512,0,131955.7049,2.77897E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2513,0,131955.7049,2.7834E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
2514,0,131955.7049,2.81117E-08,131955.7049,Early fibrotic stage (F0-3),HCC
2515,0,131955.7049,2.8403E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2516,0,131955.7049,2.84972E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2517,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2518,0,131955.7049,2.8501E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2519,0,131955.7049,2.86183E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2520,0,131955.7049,2.90142E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2521,0,131955.7049,2.91409E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2522,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2523,0,131955.7049,2.92833E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2524,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2525,0,131955.7049,2.93685E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2526,0,131955.7049,2.94744E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2527,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2528,0,131955.7049,2.95052E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2529,0,131955.7049,2.98456E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2530,0,131955.7049,2.9879E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2531,0,131955.7049,2.99524E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
2532,0,131955.7049,2.99633E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2533,0,131955.7049,3.00514E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2534,0,131955.7049,3.00522E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2535,0,131955.7049,3.02231E-08,131955.7049,Early fibrotic stage (F0-3),HCC
2536,0,131955.7049,3.03229E-08,131955.7049,Early fibrotic stage (F0-3),F4
2537,0,131955.7049,3.03272E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2538,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2539,0,131955.7049,3.03494E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2540,0,131955.7049,3.03661E-08,131955.7049,Early fibrotic stage (F0-3),F4
2541,0,131955.7049,3.04716E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2542,0,131955.7049,3.05664E-08,131955.7049,Early fibrotic stage (F0-3),F4
2543,0,131955.7049,3.08271E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2544,0,131955.7049,3.08571E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2545,0,131955.7049,3.13813E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2546,0,131955.7049,3.15086E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2547,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
2548,0,131955.7049,3.15325E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2549,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2550,0,131955.7049,3.16129E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2551,0,131955.7049,3.16323E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2552,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2553,0,131955.7049,3.16584E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2554,0,131955.7049,3.18156E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2555,0,131955.7049,3.18823E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2556,0,131955.7049,3.20054E-08,131955.7049,Early fibrotic stage (F0-3),F4
2557,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2558,0,131955.7049,3.20366E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2559,0,131955.7049,3.20759E-08,131955.7049,Early fibrotic stage (F0-3),F4
2560,0,131955.7049,3.21937E-08,131955.7049,Early fibrotic stage (F0-3),HCC
2561,0,131955.7049,3.25308E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2562,0,131955.7049,3.26403E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2563,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2564,0,131955.7049,3.27893E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2565,0,131955.7049,3.32125E-08,131955.7049,Early fibrotic stage (F0-3),F4
2566,0,131955.7049,3.32769E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2567,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2568,0,131955.7049,3.32801E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2569,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2570,0,131955.7049,3.36286E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2571,0,131955.7049,3.37456E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2572,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2573,0,131955.7049,3.38358E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2574,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2575,0,131955.7049,3.39223E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2576,0,131955.7049,3.39958E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2577,0,131955.7049,3.40858E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2578,0,131955.7049,3.41715E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2579,0,131955.7049,3.45323E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2580,0,131955.7049,3.4562E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2581,0,131955.7049,3.45644E-08,131955.7049,Early fibrotic stage (F0-3),HCC
2582,0,131955.7049,3.45838E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2583,0,131955.7049,3.46786E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2584,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
2585,0,131955.7049,3.46839E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2586,0,131955.7049,3.47126E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2587,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
2588,0,131955.7049,3.47472E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
2589,0,131955.7049,3.49045E-08,131955.7049,Early fibrotic stage (F0-3),F4
2590,0,131955.7049,3.52762E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
2591,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2592,0,131955.7049,3.54334E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2593,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
2594,0,131955.7049,3.57022E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
2595,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
